,review_id,order_id,review_score,review_comment_title,review_comment_message,review_creation_date,review_answer_timestamp,English
43516,41a64013178b688196181de3daef3fca,37b1281795f5155c913abe0c05f43b4a,1,Não recebi meu produto.,Essa empresa não cumpre com o que diz. Decepcionada!,2018-05-02 00:00:00,2018-05-02 16:16:51,This company does not meet what it says.Disappointed!
43524,08e0b7588f3a3594735949d6528783f4,a951133aeeb49076723a581a3eb8d51b,1,PESSIMO,"O PRODUTO O QUAL CHEGOU EM MINHA RESIDENCIA , ERA SIM O PRODUTO O QUAL EU HAVIA FEITO O PEDIDO, POREM O PRODUTO NAO ESTAVA NOS PADROES O QUAL DEVERIA SE ENCONTRAR , FOI UMA FALTA TOTAL DE RESPEITO .",2018-08-03 00:00:00,2018-08-06 14:55:20,"The product which arrived in my residence, was yes the product I had made of the request, but the product was not in the patterns which should be found, it was a total lack of respect."
43669,506818a494490adf494f2abcd038e80d,2ae74f27a662e60bf2efb26a4b8d81fd,1,Produto incompleto,"Comprei 2 kits do polivitaminico hemovital ,onde cada kit tem 10 unidades ,pôrem só me mandaram 2 unidades ao invés das 20 unidades .estou aguardando pra ver a resposta deles ,espero q resolva isso.",2018-07-31 00:00:00,2018-07-31 12:37:05,"I bought 2 kits from the hemovital polivitaminic, where each kit has 10 units, they only polled me 2 units instead of the 20 units. I'm waiting to see their answer, I hope it solves it."
43679,3086de569fba5cc091aba948bdd68adf,a1e313e06320d5c725c2ba02d0cf5be2,1,Ainda não recebi,"Até agora só recebi uma nota fiscal de uma Central para jeep renegade ,mais ate esse momento nada de central nem de jeep nem de elantra ",2018-08-27 00:00:00,2018-08-29 09:18:25,"So far I only received an invoice from a central to Jeep Renegade, but until that moment nothing of central or Jeep or Elantra"
43692,85044344a28408d8fc9224b1f597c8ec,2c039eca196d1a548fd739e82713a1b1,1,Eu quero meu produto," Comprei a Garrafa térmica,E um kit de toalhas de 10 toalhas,porém só chegou a Garrafa,Até agora nada Das toalhas.......quero muito um retorno por favor",2018-08-24 00:00:00,2018-08-25 00:42:45,"I bought the thermal bottle, and a towel kit of 10 towels, but only the bottle arrived, so far nothing of the towels ....... I really want a return please"
43728,b0c30ef0630ab5c43f7deb0ab441b2e1,c581b368f1c9fc02caaa71e42809baf9,1,Não recomendo,"Estou super decepcionda, o produto veio antes do prazo, porém veio errado e até o momento não consegui trocar nem cancelar a compra.",2018-08-19 00:00:00,2018-08-20 12:09:40,"I'm super disappointment, the product came before the deadline, but it came wrong and so far I could not change or cancel the purchase."
43742,282b39000a7e0fc8985b455fd576e8f3,14def5e6b6021ae117c181c039258033,1,Não chegou no prazo,Ja paguei a 1° parcela e ainda não chegou,2018-08-12 00:00:00,2018-08-12 23:14:55,I already paid the 1st installment and has not yet arrived
43783,e972d3d8c97394942c2b2af8ba832d96,d42a225e3dd74ca33d58bc18a87a328a,1,NÃO RECOMENDO,"RECEBI O PRODUTO E AO VERIFICAR CONSTATEI QUE O PRODUTO ERA TOTALMENTE DIFERENTE DAQUELE QUE EFETUEI A COMPRA, SOLICITEI A DEVOLUÇÃO E O ENVIO DO PRODUTO CORRETO E ATÉ AGORA NÃO OBTIVE RESPOSTA.",2018-08-01 00:00:00,2018-08-02 17:05:42,"I received the product and checked that the product was totally different from the one I made the purchase, I requested the return and sending the correct product and so far I have not obtained an answer."
44117,fc50f4d330ec043a1211b00381cc2560,d764cd060b8fb7db9b63026dbbd51d6f,1,Produto não foi entregue,Até hoje o produto não foi entregue.,2018-04-26 00:00:00,2018-04-27 10:06:22,To this day the product was not delivered.
44142,7074cd2fec0d8277397443f5bba37a64,4375cac0cfa2a87273ea83c661bdfcca,1,nao recebi o meu produto ,não recebi e não tenho informação sobre oque aconteceu,2018-08-15 00:00:00,2018-08-15 11:36:36,I did not receive and I do not have information about what happened
44171,c1b4a0188f42cb250bf5549c9501eb20,f0427cccb303a6d9c1d33af23a9f0c65,1,não recebi o produto cert,não veio o produto que eu comprei.,2018-04-28 00:00:00,2018-05-06 22:08:44,It did not come the product I bought.
44239,edd1f87fb782bb1c389b9dcf8d3799dd,c5a4102c4979beb7f062d7ad384cdac0,1,Produto falsificado,"O relógio é falsificado, bem diferente da foto anunciada. O preço não vale o produto. ",2018-07-27 00:00:00,2018-07-30 18:42:39,"The clock is falsified, quite different from the photo announced.The price is not worth the product."
44421,6177efa591624f442d78838c313d5564,90d67ad43a6021f7a24c16ee5807f015,1,PÉSSIMO,"O PRODUTO É DE PÉSSIMA QUALIDADE. DEVERIAM COLOCAR NA DESCRIÇÃO Q SE TRATAVA DE UM RÉPLICA. SEM CONDIÇÕES DE PRESENTEAR ALGUÉM COM AQUILO. HORRÍVEL. PAGUEI MAIS DE R$ 80 EM BRINQUEDO DE LOJAS DE 1,99",2018-05-19 00:00:00,2018-05-20 22:26:56,"The product is poorly quality.They should put in the description that it was a replica.No conditions to give someone with that.HORRIBLE.I paid more than $ 80 in 1,99 stores toy"
44444,bf240ba5e4891f67010805f0b9ffd9b5,e04d4af0a4a1090bf68ccfee2dd809ef,1,produto errado,"venho outro modelo de relógio casio, diferente do relógio que comprei.",2018-05-25 00:00:00,2018-05-27 21:24:32,"I come to another model of Casio clock, different from the clock I bought."
44464,b5e71e87bfbbcd2a826b9610bac99680,058e0a8627dc25b49eae4ce6ca658cb8,1,atraso na entrega,nao recebi meu produto e nem uma posição sobre o mesmo,2018-06-03 00:00:00,2018-06-04 15:31:34,I did not receive my product and not a position on the same
44517,3b5cd07d596b69f01a1c561f2931fcba,627d872bac94d3a4276ebd2f708387cb,1,Não tenho como avaliar ,Até o momento não recebi o produto então não tenho nada a opinar.,2018-05-16 00:00:00,2018-05-16 23:21:52,So far I have not received the product so I have nothing to say.
44550,601dd0380574fc62ce7d276d08138f0e,99ebf2356ee846e0509062456a454157,1,Produto não recebido ,Ainda não recebi o produto ,2018-05-12 00:00:00,2018-05-13 12:34:17,I have not received the product
44595,181f4cbcc55580a3d16a4a25cb90a525,629a524cbbd0a42a04f87ad39648d4ca,1,Não Recomendo,"Não tinha o produto em estoque e deixam disponível no site, agora tem que passar pelo transtorno de aguardar reembolso do valor.",2018-08-11 00:00:00,2018-08-13 11:12:56,"It did not have the product in stock and leave it available on the site, now has to go through the disorder to wait for reimbursement of value."
44604,6f1a19bf03b03565115f376a64dd4ae4,0d07bd4924272608e7804bd91993ba33,1,ruim ,comprei tapetes para meu carro e chegou uma capa para pneu do CrossFox... e até agora não tive nenhuma resposta do vendedor ,2018-07-26 00:00:00,2018-07-26 21:14:13,I bought rugs for my car and arrived a cover for CrossFox tire ... and so far I have not had any response from the seller
44647,842ade2fba3491adce30bb7b0a0070b4,b1a88554eb1f7f68627549e26257b583,1,Nao recomendo ,"Qualidade horrível, cor totalmente diferente da propaganda que mostra e fala. Fui obrigada a dar 1 estrela se nao, não enviaria a avaliação. Mais a nota de tudo é zero estrelas, zero em tudo",2018-06-21 00:00:00,2018-06-22 00:50:48,"Horrible quality, totally different color of advertising that shows and speaks.I was forced to give 1 star if not, would not send the evaluation.Plus the note of everything is zero stars, zero at all"
44782,a8221e7e9a7fe49195b4dd46044bcff1,f0a5b7c94819c69d12a1c0458ec74756,1,cancelamento compra,Foi cancelado a compra antes da emissão de nota fiscal e mesmo assim entregaram o produto sem efetivar o cancelamento solicitado.,2018-08-30 00:00:00,2018-08-31 02:23:56,The purchase was canceled before the issuance of invoice and still delivered the product without making the requested cancellation.
44817,8390e4ee7ef8df007b81040926af7213,30a461491fa262d5d6321e3194bbb452,1,material não foi entregue,entrega deficiente.,2018-05-19 00:00:00,2018-05-21 22:40:33,Poor delivery.
44837,9b225b47f2de485de0744bc1a80c4b43,42006f4285a74fe6aeef976170d01e60,1,0,A loja vende um produto muito caro mas a qualidade é péssima ,2018-08-29 00:00:00,2018-08-29 15:14:54,The store sells a very expensive product but the quality is terrible
44861,d4db23707e40c64455b0cc6a97f72c82,5448a97fc343f6f23807effd01938241,1,PÉSSIMO ATENDIMENTO ,"Bom dia 

Comprei 5 cadeiras e só recebi 4.
Preciso saber como será meu reembolso de 1 cadeira.
 ",2018-04-11 00:00:00,2018-05-04 11:54:01,"Good Morning

I bought 5 chairs and only received 4.
I need to know how my refund of 1 chair will be."
44882,77d1ca44260a4214d0c9e72d1d785a11,1cc21285010bbdedb27bdf5995367df5,1,Erro na entrega,Recebi produto errado e não consigo retorno da loja! Continuo sem meu produto!,2018-05-15 00:00:00,2018-05-20 12:24:47,I received the wrong product and I can not return from the store!I continue without my product!
44896,b40a6984937cc251558d24d0b5caa929,24bb40ee9b9b6fc1cf2392a93aff4f6e,1,não recomendo,"Não cumprem os ´prazos e ignoram a expectativa do cliente.
Falta profissionalismo.
Impossível recomendar.....",2018-08-09 00:00:00,2018-08-09 20:24:48,"Do not fulfill the 'lengths and ignore the expectation of the client.
Lack professionalism.
Impossible to recommend ....."
44898,d53bc3ee245e38974aa8691b937307a8,45076151b8ea416cffebd82f5013905d,1,Duvidoso ,"Comprei 2 combos , com 12 unidades , num total de 24 caixas. Efetuei o pagamento de 633,00 à vista. Compreendi que devido à greve , ocorressem atrasos, mas infelizmente chegou um combo com 11 caixas.",2018-05-31 00:00:00,2018-06-02 23:24:52,"I bought 2 combos, with 12 units, in a total of 24 boxes.I made the payment of 633.00 in sight.I understood that due to the strike, delays occurred, but unfortunately a combo with 11 boxes arrived."
44919,899639f9578be773a63934e44b3a27f5,c4844a648661a8301e3f1fec6b95e195,1,Não recebi o produto,nenhum comunicado foi me passado.,2018-04-29 00:00:00,2018-04-30 11:42:02,No statement was gone.
44943,89b3abf93c0c2afef6e8cd8d890bcfca,9f8cafb0bdf2f13c7d2406c36296592b,1,Qualidade não tão boa,"A qualidade poderia ser bem melhor,e a cor não é tão bonita quanto na imagem",2018-05-20 00:00:00,2018-05-21 21:39:32,"The quality could be much better, and the color is not as beautiful as in the image"
45119,d5744c47ea5897e4fd1d647f4c05d2c5,e6ac453a32e67906ab8b3f79608341c3,1,O PRODUTO NÃO CHEGOU .,"QUERO MEU DINHEIRO DE VOLTA, O PRODUTO NÃO FOI ENTREGUE! QUERO A DEVOLUÇÃO DO MEU DINHEIRO....",2018-05-23 00:00:00,2018-05-23 11:15:41,"I want my money back, the product was not delivered!I want the return of my money ...."
45137,fb969030f27ca2b98031a354b03d836b,2ad674d5024f5e52836b96215eb73588,1,produto nao entregue,"recebi um email das lannister informando que haviam problemas na distribuicao, e agora outro perguntando se recebi a compra o que ate o momento nao aconteceu, nao sei o que aconteceu ou a que atribu",2018-05-13 00:00:00,2018-05-14 17:58:08,"I received an email from Lannister informing that there were problems in the distribution, and now another asking if I received the purchase what until the moment did not happen, I do not know what happened or what a"
45266,3ab7d617bad8c93d2015be940e6ff132,50aee6309ac7a0d4fd5c78ac0d4e5404,1,O Produto foi Roubado,Não é possível avaliar o produto pois o produto foi roubado nos correios e até o presente momento eu não recebi a reposição.,2018-05-24 00:00:00,2018-05-28 11:41:56,It is not possible to evaluate the product because the product was stolen in the post office and until the present moment I did not receive the replacement.
45304,b647f664b465c3d29bbbc188dcd00bd4,610120ba77a1814ffebf401a2f2b4bae,1,Entrega não foi residênci,"A compra não foi entregue na minha residência,tive que ir nos correios buscar, vocês poderiam informar se entregam ou não né..Estou com uma outra compra que até agora não chegou,já até passou da data.",2018-05-15 00:00:00,2018-05-15 22:02:52,"The purchase was not delivered to my residence, I had to go in the courses to get, you could inform themselves or not right ... I'm with another purchase that so far has not arrived, even went from the date."
45349,6ba96019cc28fc0183711c0878690019,2d164bf33635284fdf3ae2ff61a2dba5,1,Produto errado,"Comprei Cinta Térmica Ajustável Modeladora Abdominal Shape Now HB,porém chegou Cinta Modeladora Abdominal Emagrecedora.",2018-04-30 00:00:00,2018-05-02 13:49:26,"I purchased Adjustable Thermal Brace Abdominal Shape Now HB Modeling Shape, but it reached a thermal blunt modeling strap."
45385,a85e07c6d948cbe72442e8b523a6b6a4,c11c997259391d3bd0a950a34e7e5222,1,Empresa lixo,Produto danificado e não aceita devolução ja estou abrindo reclamação no reclame aqui e se não obtiver resultado abrirei para lannister também .,2018-06-06 00:00:00,2018-06-06 22:17:10,Damaged product and does not accept returns I am already opening complaint in reclame here and if you do not get the result I will open to Lannister as well.
45417,65d319ecc85fdfb6bf7a8dd255c07e38,d51efba225d758550821c63b23bcf48b,1,o produto não funciona,o produto não funciona e não consigo falar na loja no site.preciso que me ajudem a trocar o produto.,2018-08-30 00:00:00,2018-09-18 11:49:23,The product does not work and I can not speak in the store on the site. I need to help me change the product.
45421,33c2c389804a6c84e4d870a769e9a929,13bad9a229ea7c04888ada5c6c971c28,1,Não recebi meu pedido,a greve é dos caminhoneiros e não do Correios odiei,2018-05-31 00:00:00,2018-05-31 03:42:03,The strike is from the truckers and not the post office hated
45517,3debb6783b15dca78ae3926cb17c7956,e5c83b9d7049d45d07109c42cb808281,1,Divergência de cor,Informo que comprei o produto na cor azul eescuro e cinza conforme a foto do produto e foi entregue o produto na cor azul claro.,2018-07-15 00:00:00,2018-07-15 21:26:25,I inform that I bought the product in blue and gray blue according to the photo of the product and was delivered the product in light blue color.
45528,9e25d6e3025e9b9a0fc7f03588d33e2b,869997fbe01f39d184956b5c6bccfdbe,1,Razoavel,Peço um produto por um código e vem outro totalmente diferente.,2018-08-31 00:00:00,2018-09-03 09:33:00,I ask for a product for a code and comes another totally different.
45532,6afb0c26acec57eb66b37274c6d7ace2,41f5e3f5a534e0af91f17caed45b97db,1,nao recomendo,"Bom dia,gostaria de saber porque meu pedido veio errado e porque eu pedi a troca e vcs me mandaram errado de novo,pois pedi uma arara cromada vcs me mandaram em branco fiz a troca e vcs me mandaram br",2018-04-04 00:00:00,2018-07-11 15:00:00,"Good morning, I would like to know why my request came wrong and because I asked for the exchange and you sent me wrong again, because I asked for a chrome macaw you sent me blank I made the exchange and you sent me br"
45644,db90ab0ea5d97cbfa75cb66ea71013cc,81710e0039b0dcda11c1f114e3dda5cf,1,Insatisfação,Negativo,2018-08-29 00:00:00,2018-08-29 16:40:44,Negative
45824,16a4b3ebcc79b6ce7f94f0e36496401d,b9174384bd0bd9634f2de4476da9d1e8,1,Zero,"Não recebi o produto, sendo que o valor já foi pago!!! Totalmente insatisfeito.",2018-07-18 00:00:00,2018-07-21 13:37:27,"I did not receive the product, and the value has already been paid !!!Totally dissatisfied."
45906,25d20f2bc1a5f9d0c05adb8e7e76e475,a7ff25f0e4f6914216004204460f5797,1,Decepcionada com a compra,"O produto foi entregue com atraso, o pior não foi isso, o mesmo chegou solto em uma caixa suja, tive que usar ""panos"" para limpar a embalagem antes de abrir. A sujeira me deixou indignada!",2018-08-29 00:00:00,2018-08-29 04:43:41,"The product was delivered late, the worst was not that, the same came loose in a dirty box, I had to use ""cloths"" to clean the packaging before opening.The dirt left me indignant!"
45942,68f51935dbe74449dd152524b1d122d6,224417719168eaea9497efd016f3bd43,1,Não gostei do produto,"Dormir com o aparelho meu dentes sangrou,estão dolorido,não recomendo.",2018-08-14 00:00:00,2018-08-14 23:46:03,"Sleeping with my teeth bleeding, they are sore, I do not recommend it."
46054,a3fd9317a7bd364f2c2f247d213262ae,024ab991361d48e491b7dad2f172b43f,1,Insatisfeito ,"Comprei a cadeira com a previsão de entrega de 2 semanas, já fazem mas de 30 dias e nada da cadeira. Comprei a mesma cadeira em outro site para uma amiga, ela recebeu com 20 dias e eu a minha nada",2018-06-27 00:00:00,2018-06-29 15:08:28,"I bought the chair with the 2-week delivery forecast, they already do but 30 days and nothing from the chair.I bought the same chair on another site for a friend, she received 20 days ago and I'm my nothing"
46064,45a86b05719c7c375b497c83a9837741,7e50d85d90ed82feaf9011470ce9e36e,1,Produto com defeito ,"Recebi o produto com defeito, com marcas de uso e o carregamento precisou de mais de 2 horas para atingir 40% de carga ",2018-06-23 00:00:00,2018-06-23 23:33:44,I received the defective product with use marks and loading needed more than 2 hours to achieve 40% load
46111,4577e72405f5242360b72d6e981ed148,32f0d08563a05bd541da24218934fdab,1,Comprei dois falta um,Não entregaram os dois ainda falta um.,2018-05-18 00:00:00,2018-05-20 13:41:59,They did not deliver the two still missing one.
46192,a01b216209f753eb055ee0ab89fc94ce,510a16537cf3917d6257795d58073277,1,Produto não entregue,Ainda não recebi o produto.,2018-04-22 00:00:00,2018-04-27 11:27:37,I have not received the product.
46284,fed982395d8b78a43a3538bce2a2b475,5e41827b759a0bb0ed7c166e8f9f43e1,1,vou aguardar mais um dia,OF460865212BR não consegui rastrear a entrega e consta no site que já foi feita,2018-07-06 00:00:00,2018-07-16 13:35:58,OF460865212BR I could not track delivery and appear on the site that has already been made
46343,7e7f587e6b4302a7cfbcd4c495bc9fdb,9272ebd4d3ac6aa5a0c21a6ea630574f,1,Produto não foi entregado,"A capa de colchão azul marinho não foi entregue e consta no site que foi entregue!!!
Aguardo a capa de colchão solteiro azul marinho pois não veio e está constando que me entregaram!!!!!",2018-06-22 00:00:00,2018-06-23 18:48:52,"The blue marine mattress cover was not delivered and appears on the site that was delivered !!!
I await the single blue marine mattress cover because it did not come and it's stating that they gave me !!!!!"
46347,78041f98160d0e09e59bbb6d126dc80e,309b9de8813533826a3005f94bee92b9,1,não recebi ainda ,não recebi,2018-05-05 00:00:00,2018-05-07 22:10:22,not received
46367,5c692d510e083ddf1368cc223822b004,908d1d255f2d754f743ccadc6cff3b3e,1,Produto não entregue,"Depois de muito tempo somente hoje recebi uma mensagem com a seguinte informação:

""Boa tarde Valter! 
Agradecemos por entrar em contato.
Lamentamos a demora em lhe retornar!

Seu pedido não foi",2018-05-13 00:00:00,2018-05-14 18:39:34,"After a long time I only received a message with the following information:

""Good afternoon Valter!
Thanks for getting in touch.
We regret the delay in returning you!

Your request has not been"
46389,8706f84435f362c8a2556ed81374cf5a,d4148052141383039b68bbb6bd525f3b,1,Produto incorreto,Preciso da devolução imediata do valor da compra,2018-04-28 00:00:00,2018-05-18 13:31:26,I need the immediate return of the value of the purchase
46427,a6dc0a2c7af84d8e299338f68e978a8e,e51b03b501b229c0921929d10f0a36bb,1,Produto errado,Infelizmente recebi um produto bem inferior ao que comprei. ,2018-05-04 00:00:00,2018-05-08 19:13:58,Unfortunately I received a better product than I bought.
46428,d1edb577ae42a8ae774cf6890dee86fc,c3708e02f3ae7cf8e715ce16e826e952,1,Produtos fora de validade,Os seis shampoos a seco que recebi e que compunham o kit que comprei estão vencidos. A data de validade em cada um deles é 06/2018. Solicito ressarcimento do valor pago.,2018-07-06 00:00:00,2018-07-12 00:52:51,The six dry shampoos I received and that composed the kit I bought are overcome.The expiration date in each of them is 06/2018.I request compelling the amount paid.
46432,f17092542f35cec5a1246603fa4932a8,7ef8671acf9060d60ac3eb8616a99627,1,Não recorrendo,Vendeu um produto que não tinhas e demorou muito pra entrar em contato para cancelar o pedido. ,2018-07-15 00:00:00,2018-07-15 13:50:13,He sold a product that did not have and took too long to get in touch to cancel the request.
46526,1fd87c2d1bf9399fdea82d4ae97a3eea,ac17fcdce65beed9ddc7473ff8150528,1,não. chegou ,foi prometido entrega até 02/08/2018 e até agora nada.,2018-08-04 00:00:00,2018-08-04 11:44:27,It was promised delivery until 08/02/2018 and so far nothing.
46566,808d8e867ef76985a90e5efc7f5deca9,2ca4efdc485d435bf550022118cb95db,1,Não recebi nada ainda ,Falaram que iam me ligar e até agora nada !!! Não recebi meu produto ,2018-07-11 00:00:00,2018-07-16 16:07:50,They said they were going to call me and so far nothing !!!I did not receive my product
46570,29652bb85281b95d2ffeae40a5f14639,820f4524bac68867cfa6f10ccff3c452,1,produto de péssima qualid,"Já solicitei a troca do produto, por defeito, informação diferente do que veio, avaria...",2018-06-13 00:00:00,2018-06-16 11:24:46,"I have already requested the exchange of the product, by default, information other than what came, fault ..."
46694,459ca96310cf869cc4b8e4705f756256,67b0f3d0a405fc007841f73f2792323b,1,Negativo,Não vi nem a cor dele,2018-08-09 00:00:00,2018-08-11 10:20:37,I did not even see his color
46802,23a008b7ae9704e3b656a489d9da4681,6567e0ba7d75594aacbf2ae3bc9a52b4,1,Ruim,Produto veio errado ,2018-08-15 00:00:00,2018-08-20 05:05:29,Product came wrong
46939,afea362769488b8f1a55d557fee62f2b,b8cf03f4a08e3dc7eb2509ef520b20e2,1,Reclamacao Falta de Entre,1 dos produtos (o cavalo) nao veio. Favor verificar . Consta no site que foi entregue e isso nao ocorreu,2018-08-28 00:00:00,2018-08-29 21:52:03,1 of the products (the horse) did not come.Please check .Appears on the site that was delivered and this did not occur
46940,aa208a836ae22232d9796549085866a4,8962562ed377c8bcf6f9854a016989f1,1,Não recebi,O produto ainda ainda não foi entregue.,2018-06-09 00:00:00,2018-06-13 23:39:50,The product has not yet been delivered.
46965,53bdd47e56c31c07e0c8b7c5a412a0b3,9734c61e70431951ceea6da4c1c2a063,1,NÃO RECOMENDO!,"Ainda não recebi o produto, e considerando a paralisação de caminhoneiros, já era pra ter sido entregue. ",2018-06-08 00:00:00,2018-06-08 10:32:29,"I have not received the product yet, and considering the truck driver, it was already possible to have been delivered."
46986,152e21212ec666b0cab894c95658e86c,5c19e256f5972c1dc427a1a1f9940a3d,1,NÃO RECOMENTO,"Fiz o seguinte pedido: Carregador Qi Sem Fio Base Premium Samsung Stand Wireless

Chegou esse: Baseus Fino Qi Carregador Sem Fio
",2018-05-13 00:00:00,2018-05-14 12:50:57,"I made the following request: Charger Qi Wireless Base Premium Samsung Stand Wireless

This arrived: fine base qi wireless charger"
47047,a6e716b7e64ef6d75ebdee9ca8d965ce,5b361f79a49d353fe005273cc5dd725d,1,Não recebi a mercadoria,"Não recebi minha encomenda é já mostrou pelo rastreamento q já foi entregue e até hoje nada.
",2018-05-25 00:00:00,2018-05-27 22:53:03,I did not receive my order is already showed by the tracking that has already been delivered and to this day nothing.
47138,96140de7242d61a282720c139251d34b,2446a642fca6873ebfd22332c6657732,1,COMPREI 3 INTEM,"So foi 2 intem luva e toca. Falta colete tático e não tem código pra acompanha o intem, so informa que produto foi entregue.",2018-08-10 00:00:00,2018-08-11 01:47:00,"Only it was 2 Intem glove and plays.There is a tactical vest and has no code to accompany the Intem, only informs what product was delivered."
47149,76989fe6843348ba44b8577dc4b9268f,af69a0637aaba8092dfd96632cde5c69,1,propaganda enganosa,no site imagem de 120 capsulas recebi 60 capsulas,2018-05-09 00:00:00,2018-05-10 19:45:16,On the site image of 120 capsules I received 60 capsules
47183,b4428633e40efabf6d7406611c4e3664,ffc5d47e40567b5f153d5cd17138eb89,1,Demora entrega,Nunca fiz uma compra pela lannister que demorasse tanto a receber. Gostaria de saber o motivo! ,2018-06-10 00:00:00,2018-06-10 11:51:34,I never made a purchase for Lannister that it took so long to receive.I would like to know the reason!
47200,bf023e68712189798e7ee8a57d7587a1,dd43808dd9194cb01cc2f50bef6092a4,1,Bom recomendo,"Bom produto, recomendo o vendedor. Mais nada pra comentar do produto e do vendedor também.",2018-08-10 00:00:00,2018-08-11 00:47:30,"Good product, I recommend the seller.Nothing to comment on the product and the seller too."
47213,5263da9fe14004e89c90a5e4f64649f0,d69c7c969d600368c5f533b188e402eb,1,STATUS DE ENTREGUE,Porém não recebi e muito menos membros da minha família recebeu o produto. ,2018-05-29 00:00:00,2018-05-29 21:41:58,But I did not receive and much less members of my family received the product.
47246,9d784ef106f8a3f4795195a6c3433202,565a7bc14e1f825b163c6a51d74f4206,1,Regular,Bom dia. Por favor pode me informar se vcs já me enviaram meu pedido de volta? Estou no aguardo. To precisando dessa mercadoria!,2018-08-30 00:00:00,2018-09-18 12:59:43,Good Morning.Can you please let me know if you already sent me my request back?I'm waiting.I need this merchandise!
47283,931ca2b73c9eda0996ee23bfb16a106e,7da4f8ec54a78572fcce6797f62cf1cd,1,Não confie nesta loja,"Venderam um produto que não tinha no estoque. Não estornaram o dinheiro.
A avaliação é zero.",2018-08-05 00:00:00,2018-08-08 16:00:22,"They sold a product that did not have in stock.They did not reverse money.
The rating is zero."
47295,85cd8ee1e2af04d36f83d101969d335c,4296bf3920be4eaa22d4f0cd0c3467b9,1,Entrega incompleta,"Fui buscar o pedido nos correios mas só constavam 2 itens , faltou um a ser entregue",2018-05-19 00:00:00,2018-05-22 14:43:56,"I went to get the request at the post office but only 2 items were there, it was missing"
47524,89229ecfab701ba433e52b3b5ddadd4e,3bd3b4d482f916c2c9662b8da6f2758b,1,Produto usado e revendido,"Meu produto não veio novo, veio embalado em uma caixa de sapato. ",2018-08-21 00:00:00,2018-08-22 00:59:19,"My product did not come new, it came packed in a shoe box."
47575,2f195156e6aced30d4c2f000d6d6df23,25cbbd756ea300d0566add5ebb8b3a25,1,Muito ruim,"Muito ruim, não recomendo ",2018-08-24 00:00:00,2018-08-24 20:13:16,"Very bad, I do not recommend"
47656,ac0c6f54ff4bfc295468eb14f31c927f,fefacc66af859508bf1a7934eab1e97f,1,Demora no retorno,Demora no retorno sobre o endereço de entrega,2018-08-16 00:00:00,2018-08-16 14:20:01,Delay on return on delivery address
47728,0fc8d70eb24bbbf348a9ac736fc7329f,019543c0de8386be97738b589ee695aa,1,Inversor de energia ,Apresentaram um produto que não tinham no estoque ,2018-05-30 00:00:00,2018-05-30 22:52:26,Presented a product that did not have in stock
47867,877af820b2faa11a17fed3a222337a31,9166f60cadc480c3e5de21ca8daf2fdc,1,?,Ainda não recebi,2018-07-10 00:00:00,2018-07-11 01:11:08,I have not received yet
47887,d4469da4ea0680551bd2f446a5e45a28,03c6fd082fce47bdd5e0dc1f81a9626f,1,pessimo ,produto com defeito. ,2018-06-06 00:00:00,2018-06-06 22:55:26,defective product.
47900,859b628a247fd164de9532ce7b2caf10,bf866aa88acb3c2595d0627c7a6bedf7,1,Péssima,"Não existe rastreamento da mercadoria, pois não há atualização da mesma. Quando houve foi 15 dias depois da última atualização, dizendo que, a mercadoria ainda não havia chegado na unidade SSA.",2018-04-29 00:00:00,2018-04-29 11:27:20,"There is no tracking of the merchandise, as there is no update of it.When there was 15 days after the last update, saying that the merchandise had not yet reached the SSA unit."
47948,5db45b02ee878a99620dd009d313d9e2,9bddf07b813124e63282b716df591c36,1,Problema,Comprei 3 unidades e recebi apenas 1.,2018-06-21 00:00:00,2018-06-22 11:11:05,I purchased 3 units and received only 1.
47957,68f42cd6a219b4b9a495360329a01c6d,2d5c2551306ebb8492eb8c36d062f314,1,Não recomendo,Recebi a mascara mas de outra cor. Infelizmente não pude fazer a troca pois já tinha jogado a nota fiscal fora,2018-08-17 00:00:00,2018-08-29 14:47:59,I got the mascara but from another color.Unfortunately I could not make the exchange because I had already played the invoice off
47995,33a0abe4f6491bc5f16801f20cac1617,02c8da4642d8bb546d022a0701ea1b5a,1,Péssima,"Preciso fazer a troca e não tem ninguém que me dê o suporte para me auxiliar.
No site não estou conseguindo.",2018-07-28 00:00:00,2018-07-28 21:34:10,"I need to make the exchange and there is no one to give me the support to help me.
On the site I can not."
48074,2f59a88f994c5d6f802f0ddab0dd785b,e74059734326eb12073dc5cd441fccb6,1,Produto não entregue,O produto ainda não foi entregue. Recebi a mensagem de que houve dificuldade na entrega,2018-07-15 00:00:00,2018-07-16 14:38:59,The product has not yet been delivered.I received the message that there was difficulty in delivery
48090,0c1f99527e7ccc1721f0d5fec8cd26b4,040a4487d2c737f11caa0eafc5ba5cf5,1,Recebi a metade ,Veio apenas a metade do pedido.,2018-05-04 00:00:00,2018-05-04 20:35:06,It came only half the request.
48111,d7aab6a7134b55c71503d87cb1bf2206,5d9c5817e278892b7498d90bfa28ade8,1,Cade meu PEDIDO ???,"No pedido esta como cancelado confome pedido, mas eu nao pedi. Desejo meu PRODUTO.. segunda entrarei em contato com o PROCON",2018-05-12 00:00:00,2018-05-12 15:29:59,"In order is canceled as request, but I did not ask.I wish my product .. second I'll get in touch with Procon"
